encode_time;decode_time;peak_enc_mem;peak_dec_mem;peak_delta_enc;peak_delta_dec;param_name;layer_type;shape;numel;bits_quant;raw_bytes;qstep;mse_quant;nmse_quant;mse_post;nmse_post;compressed_bytes;compression_ratio;compression_gain_pct;bits_per_element;decoded_equal
0,00061989999994688;0,0001375399999233;1151766528,0;1151765708,8;19660,8;18841,6;encoder.layers.encoder_layer_1.ln_2.bias;bias;(768,);768;16;1536;4.791688940079114e-06;1.8158325320802304e-12;4.2456513132316155e-10;1.8158325320802304e-12;4.2456513132316155e-10;1428;1,0756302521008403;7,03125;14,875;True
0,00040112000024233993;7.716000072831666e-05;1151765708,8;1151767347,2;18841,6;20480,0;encoder.layers.encoder_layer_1.ln_2.weight;weight;(768,);768;8;768;0,0049698960513793;1.933056182679138e-06;4.784669183119243e-05;1.933056182679138e-06;4.784669183119243e-05;612;1,2549019607843137;20,3125;6,375;True
0,00048984000022752;0,0001418199997715;1151767347,2;1151767347,2;20480,0;20480,0;encoder.layers.encoder_layer_1.ln_2.weight;weight;(768,);768;16;1536;1.923757673797669e-05;2.983013835944348e-11;7.383507267688312e-10;2.983013835944348e-11;7.383507267688312e-10;1419;1,0824524312896406;7,6171875;14,78125;True
0,00104333999988734;0,00030586000029866;1205174272,0;1189532467,2;19660,8;20480,0;encoder.layers.encoder_layer_1.mlp.0.bias;bias;(3072,);3072;8;3072;0,0009137050053214;6.77565097362276e-08;7.450061992539445e-05;6.77565097362276e-08;7.450061992539445e-05;2701;1,1373565346168086;12,076822916666677;7,033854166666667;True
0,00212691999950032;0,0005414800001744601;1170647449,6;1170650726,4;18022,4;20480,0;encoder.layers.encoder_layer_1.mlp.0.bias;bias;(3072,);3072;16;6144;3.6022608323239008e-06;1.0576571085954556e-12;1.1629304780545902e-09;1.0576571085954556e-12;1.1629304780545902e-09;5834;1,0531367843675008;5,045572916666663;15,192708333333334;True
0,4997056199998042;0,13201689999950755;1200486809,6;1212260352,0;1533542,4;9460940,8;encoder.layers.encoder_layer_1.mlp.0.weight;weight;(3072, 768);2359296;8;2359296;0,00390625;1.2702179219559184e-06;0,0011316574167853;1.2702471394732129e-06;0,0011316834471377;1480462;1,5936214506012312;37,24984063042535;5,020012749565972;True
0,5349127000001317;0,13785672000049085;1232648601,6;1233498931,2;1525350,4;9461760,0;encoder.layers.encoder_layer_1.mlp.0.weight;weight;(3072, 768);2359296;16;4718592;0,00390625;1.2702179219559184e-06;0,0011316574167853;1.2702179219559184e-06;0,0011316574167853;1477865;3,192843730651988;68,6799579196506;5,011206732855903;True
0,00019965999999836003;5.755999954999424e-05;1223671808,0;1208414208,0;18841,6;18841,6;encoder.layers.encoder_layer_1.mlp.3.bias;bias;(768,);768;8;768;0,0005199617299339;2.142655297632245e-08;0,0002069148529556;2.142655297632245e-08;0,0002069148529556;570;1,3473684210526315;25,78125;5,9375;True
0,000689080000302;0,00016837999974082;1189531648,0;1189533286,4;18022,4;19660,8;encoder.layers.encoder_layer_1.mlp.3.bias;bias;(768,);768;16;1536;2.072242607933572e-06;3.1751554510628393e-13;3.066227330145241e-09;3.1751554510628393e-13;3.066227330145241e-09;1351;1,1369356032568467;12,044270833333323;14,072916666666666;True
0,346447480000279;0,09238695999993066;1218973696,0;1230757888,0;1137049,6;9460121,6;encoder.layers.encoder_layer_1.mlp.3.weight;weight;(768, 3072);2359296;8;2359296;0,00390625;1.2706560710284975e-06;0,0037868088172819;1.2939798352817888e-06;0,0038563182920645;1094936;2,154734157978184;53,59056260850694;3,7127549913194446;True
0,356317620000118;0,09448911999934348;1250752102,4;1251997286,4;1130496,0;9461760,0;encoder.layers.encoder_layer_1.mlp.3.weight;weight;(768, 3072);2359296;16;4718592;0,00390625;1.2706560710284975e-06;0,0037868088172819;1.2706560710284975e-06;0,0037868088172819;1093220;4,316232780227218;76,83164808485243;3,706936306423611;True
0,00048800000040495996;0,00021057999983892;1172415283,2;1160698265,6;18841,6;20480,0;encoder.layers.encoder_layer_1.self_attention.in_proj_bias;bias;(2304,);2304;8;2304;0,002986235425774;7.541573836533644e-07;0,0001137533795504;7.541573836533644e-07;0,0001137533795504;1385;1,6635379061371842;39,88715277777778;4,809027777777778;True
0,0014942200003133202;0,00046894000006426006;1146553958,4;1146555596,8;19660,8;20480,0;encoder.layers.encoder_layer_1.self_attention.in_proj_bias;bias;(2304,);2304;16;4608;1.1949753725494982e-05;1.1327157094231932e-11;1.7085325001080102e-09;1.1327157094231932e-11;1.7085325001080102e-09;3696;1,2467532467532467;19,791666666666664;12,833333333333334;True
0,3584605800002464;0,09926363999984454;1168887808,0;1177727795,2;1128038,4;7100825,6;encoder.layers.encoder_layer_1.self_attention.in_proj_weight;weight;(2304, 768);1769472;8;1769472;0,00390625;1.2712670240944135e-06;0,0011096957232128;1.2712670240944135e-06;0,0011096957232128;1093372;1,6183622774316515;38,20913809317129;4,943268952546297;True
0,3845582400001149;0,10019752000007429;1193015705,6;1193662873,6;1142784,0;7102464,0;encoder.layers.encoder_layer_1.self_attention.in_proj_weight;weight;(2304, 768);1769472;16;3538944;0,00390625;1.2712670240944135e-06;0,0011096957232128;1.2712670240944135e-06;0,0011096957232128;1091532;3,2421807148118424;69,15656195746529;4,934950086805555;True
0,00022823999970564003;0,00010479999946253336;1160038809,6;1156493312,0;18022,4;19660,8;encoder.layers.encoder_layer_1.self_attention.out_proj.bias;bias;(768,);768;8;768;0,0007738207637442;4.88657150299332e-08;0,000177844459833;4.88657150299332e-08;0,000177844459833;608;1,263157894736842;20,833333333333325;6,333333333333333;True
0,00051418000039116;0,0001333800002612;1151764889,6;1151767347,2;18022,4;20480,0;encoder.layers.encoder_layer_1.self_attention.out_proj.bias;bias;(768,);768;16;1536;3.0301789895285707e-06;7.270759515287661e-13;2.646158554684894e-09;7.270759515287661e-13;2.646158554684894e-09;1391;1,1042415528396836;9,440104166666664;14,489583333333334;True
0,09528073999936164;0,02556964000032162;1158381568,0;1159564492,8;20480,0;965836,8;encoder.layers.encoder_layer_1.self_attention.out_proj.weight;weight;(768, 768);589824;8;589824;0,00390625;1.271027485927334e-06;0,0035549493084717;1.271027485927334e-06;0,0035549493084717;300834;1,9606294501286423;48,9959716796875;4,080322265625;True
0,0986074000000371;0,026419660000101396;1165708492,8;1166186086,4;19660,8;1438515,2;encoder.layers.encoder_layer_1.self_attention.out_proj.weight;weight;(768, 768);589824;16;1179648;0,00390625;1.271027485927334e-06;0,0035549493084717;1.271027485927334e-06;0,0035549493084717;300800;3,9217021276595743;74,50086805555556;4,079861111111111;True
0,00024221999992725998;9.836000026551077e-05;1643306188,8;1643305369,6;19660,8;18841,6;encoder.layers.encoder_layer_10.ln_1.bias;bias;(768,);768;8;768;0,0019049530951132;3.0106585313660617e-07;0,0002049026186404;3.0106585313660617e-07;0,0002049026186404;623;1,232744783306581;18,880208333333325;6,489583333333333;True
0,000494179999805;0,00016245999977394;1643306188,8;1643305369,6;19660,8;18841,6;encoder.layers.encoder_layer_10.ln_1.bias;bias;(768,);768;16;1536;7.477173554202564e-06;4.368643467811406e-12;2.973258099963929e-09;4.368643467811406e-12;2.973258099963929e-09;1407;1,091684434968017;8,3984375;14,65625;True
0,00038443999983424;0,00011442000104578982;1643307008,0;1643307008,0;20480,0;20480,0;encoder.layers.encoder_layer_10.ln_1.weight;weight;(768,);768;8;768;0,0042930787860716;1.609001060387527e-06;0,0001892609495122;1.609001060387527e-06;0,0001892609495122;679;1,1310751104565535;11,588541666666664;7,072916666666667;True
0,0005730400000174401;0,00017546000053694002;1643307008,0;1643307008,0;20480,0;20480,0;encoder.layers.encoder_layer_10.ln_1.weight;weight;(768,);768;16;1536;1.7053808025594582e-05;2.2743426933424796e-11;2.675226687263124e-09;2.2743426933424796e-11;2.675226687263124e-09;1484;1,0350404312668464;3,385416666666674;15,458333333333334;True
0,000360940000246;8.021999965421856e-05;1662291968,0;1662291148,8;20480,0;19660,8;encoder.layers.encoder_layer_10.ln_2.bias;bias;(768,);768;8;768;0,0027088724269845;5.753981895395555e-07;4.439763210098699e-05;5.753981895395555e-07;4.439763210098699e-05;736;1,0434782608695652;4,166666666666663;7,666666666666667;True
0,0005294800004776;0,00014080000000826;1662290329,6;1662291968,0;18841,6;20480,0;encoder.layers.encoder_layer_10.ln_2.bias;bias;(768,);768;16;1536;1.0780223874606768e-05;8.708264144507982e-12;6.719282659465219e-10;8.708264144507982e-12;6.719282659465219e-10;1526;1,0065530799475753;0,6510416666666519;15,895833333333334;True
0,00039213999989438;0,00014756000018676673;1662291148,8;1662291968,0;19660,8;20480,0;encoder.layers.encoder_layer_10.ln_2.weight;weight;(768,);768;8;768;0,0053172449077916;2.2160591015563118e-06;0,0002155766689718;2.2160591015563118e-06;0,0002155766689718;626;1,2268370607028751;18,489583333333325;6,520833333333333;True
0,0005342000004020001;0,00018868000042852;1662290329,6;1662291148,8;18841,6;19660,8;encoder.layers.encoder_layer_10.ln_2.weight;weight;(768,);768;16;1536;2.0832525245853924e-05;3.3223340745180956e-11;3.2319431936321756e-09;3.3223340745180956e-11;3.2319431936321756e-09;1412;1,0878186968838528;8,072916666666675;14,708333333333334;True
0,00113159999964402;0,0004076400000485;1715783270,4;1700094771,2;20480,0;18841,6;encoder.layers.encoder_layer_10.mlp.0.bias;bias;(3072,);3072;8;3072;0,0005127886251473;2.1626528123874778e-08;0,000830116734199;2.1626528123874778e-08;0,000830116734199;2156;1,424860853432282;29,817708333333336;5,614583333333333;True
0,00223259999984288;0,00054004000012352;1681212211,2;1681211392,0;19660,8;18841,6;encoder.layers.encoder_layer_10.mlp.0.bias;bias;(3072,);3072;16;6144;2.0283296954740487e-06;3.280105137157263e-13;1.2590417420170642e-08;3.280105137157263e-13;1.2590417420170642e-08;5297;1,1599018312252218;13,785807291666664;13,794270833333334;True
0,5334349400000065;0,14288108000000646;1711073689,6;1722867712,0;1595801,6;9460121,6;encoder.layers.encoder_layer_10.mlp.0.weight;weight;(3072, 768);2359296;8;2359296;0,00390625;1.2703576430794785e-06;0,0011481879862334;1.2703576430794785e-06;0,0011481879862334;1539150;1,5328564467400838;34,76231892903646;5,219014485677083;True
0,5847260800001095;0,15067190000045225;1743305932,8;1744106291,2;1574502,4;9460940,8;encoder.layers.encoder_layer_10.mlp.0.weight;weight;(3072, 768);2359296;16;4718592;0,00390625;1.2703576430794785e-06;0,0011481879862334;1.2703576430794785e-06;0,0011481879862334;1534612;3,074778510789698;67,47733222113716;5,203626844618055;True
0,00029978000056868;6.415999996534083e-05;1734590464,0;1718977331,2;18841,6;19660,8;encoder.layers.encoder_layer_10.mlp.3.bias;bias;(768,);768;8;768;0,0007932883736888;5.2291010632643526e-08;0,0002210453349894;5.2291010632643526e-08;0,0002210453349894;607;1,2652388797364085;20,963541666666664;6,322916666666667;True
0,00048756000032876;0,00013465999982138;1700095590,4;1700094771,2;20480,0;19660,8;encoder.layers.encoder_layer_10.mlp.3.bias;bias;(768,);768;16;1536;3.0800892043621385e-06;7.427393661045556e-13;3.139718854237264e-09;7.427393661045556e-13;3.139718854237264e-09;1393;1,1026561378320172;9,309895833333336;14,510416666666666;True
0,49497036000066147;0,13176576000005294;1729888256,0;1741675724,8;1489305,6;9459302,4;encoder.layers.encoder_layer_10.mlp.3.weight;weight;(768, 3072);2359296;8;2359296;0,00390625;1.2719333426503e-06;0,0016949602926358;1.3466602695189067e-06;0,0017945403331819;1452458;1,6243471411910018;38,436804877387154;4,925055609809028;True
0,5322888999999122;0,1358118000000104;1762047590,4;1762914304,0;1507328,0;9460121,6;encoder.layers.encoder_layer_10.mlp.3.weight;weight;(768, 3072);2359296;16;4718592;0,00390625;1.2719333426503e-06;0,0016949602926358;1.2719333426503e-06;0,0016949602926358;1447851;3,259031488737446;69,31603749593098;4,909434000651042;True
0,0007992800001374401;0,00019690000044642002;1683422412,8;1671634944,0;19660,8;20480,0;encoder.layers.encoder_layer_10.self_attention.in_proj_bias;bias;(2304,);2304;8;2304;0,0017829026884673;2.635786415794428e-07;6.803294330951744e-05;2.635786415794428e-07;6.803294330951744e-05;1787;1,289311695579183;22,439236111111114;6,204861111111111;True
0,0015553799999906402;0,00037589999956248;1657475891,2;1657476710,4;18841,6;19660,8;encoder.layers.encoder_layer_10.self_attention.in_proj_bias;bias;(2304,);2304;16;4608;7.079293504256555e-06;4.016379676757831e-12;1.0366778173716586e-09;4.016379676757831e-12;1.0366778173716586e-09;4120;1,1184466019417476;10,59027777777778;14,305555555555555;True
0,4100809200001095;0,11264432000061786;1679913779,2;1688739020,8;1217331,2;7101644,8;encoder.layers.encoder_layer_10.self_attention.in_proj_weight;weight;(2304, 768);1769472;8;1769472;0,00390625;1.2726028444376425e-06;0,0010216094109202;1.2726028444376425e-06;0,0010216094109202;1165442;1,518284050171523;34,136171694155095;5,269106264467593;True
0,4418799200000649;0,1146437199997308;1704096563,2;1704668364,8;1213235,2;7101644,8;encoder.layers.encoder_layer_10.self_attention.in_proj_weight;weight;(2304, 768);1769472;16;3538944;0,00390625;1.2726028444376425e-06;0,0010216094109202;1.2726028444376425e-06;0,0010216094109202;1163178;3,0424784512774483;67,13205973307291;5,258870442708333;True
0,00020601999967759997;5.740000015066471e-05;1670550323,2;1667002368,0;18841,6;18022,4;encoder.layers.encoder_layer_10.self_attention.out_proj.bias;bias;(768,);768;8;768;0,0017042473770641;2.39642105270832e-07;0,0003793877980125;2.39642105270832e-07;0,0003793877980125;564;1,3617021276595744;26,5625;5,875;True
0,0005930200000875;0,00013063999977016002;1662277222,4;1662276403,2;19660,8;18841,6;encoder.layers.encoder_layer_10.self_attention.out_proj.bias;bias;(768,);768;16;1536;6.708402686474349e-06;3.4804025980661457e-12;5.509976122038805e-09;3.4804025980661457e-12;5.509976122038805e-09;1351;1,1369356032568467;12,044270833333323;14,072916666666666;True
0,12698539999983038;0,03365816000004992;1669294489,6;1671257292,8;20480,0;1909555,2;encoder.layers.encoder_layer_10.self_attention.out_proj.weight;weight;(768, 768);589824;8;589824;0,00390625;1.2733721632685049e-06;0,0015477902783265;1.2733721632685049e-06;0,0015477902783265;368789;1,5993535598946824;37,47473822699653;5,002020941840278;True
0,13663820000037954;0,03488351999949368;1676457574,4;1677641318,4;19660,8;2383052,8;encoder.layers.encoder_layer_10.self_attention.out_proj.weight;weight;(768, 768);589824;16;1179648;0,00390625;1.2733721632685049e-06;0,0015477902783265;1.2733721632685049e-06;0,0015477902783265;367611;3,2089572945314475;68,83722941080728;4,986043294270833;True
0,00032188000004674;0,00010081999971588203;1700107059,2;1700107878,4;18841,6;19660,8;encoder.layers.encoder_layer_11.ln_1.bias;bias;(768,);768;8;768;0,0012870077597385;1.2515938863089104e-07;5.022880301250435e-05;1.2515938863089104e-07;5.022880301250435e-05;724;1,0607734806629834;5,729166666666663;7,541666666666667;True
0,00050924000024674;0,00014946000046618001;1700107878,4;1700107878,4;19660,8;19660,8;encoder.layers.encoder_layer_11.ln_1.bias;bias;(768,);768;16;1536;5.257566393680919e-06;2.158488448741891e-12;8.662417760473416e-10;2.158488448741891e-12;8.662417760473416e-10;1506;1,0199203187250996;1,953125;15,6875;True
0,00032064000042732004;0,00011900000026798178;1700094771,2;1700094771,2;19660,8;19660,8;encoder.layers.encoder_layer_11.ln_1.weight;weight;(768,);768;8;768;0,00312419619972;7.588669177494012e-07;7.816094502503647e-05;7.588669177494012e-07;7.816094502503647e-05;692;1,1098265895953756;9,895833333333323;7,208333333333333;True
0,0006580599998414601;0,0001612600000953;1700095590,4;1700107059,2;20480,0;18841,6;encoder.layers.encoder_layer_11.ln_1.weight;weight;(768,);768;16;1536;1.212289522479949e-05;1.1166727265088383e-11;1.1501383647934594e-09;1.1166727265088383e-11;1.1501383647934594e-09;1475;1,0413559322033898;3,971354166666663;15,364583333333334;True
0,00035677999985632;0,00046040000015634;1719075635,2;1719073996,8;14745,6;18841,6;encoder.layers.encoder_layer_11.ln_2.bias;bias;(768,);768;8;768;0,0015603685173598;1.8945370072742665e-07;2.102566303605192e-05;1.8945370072742665e-07;2.102566303605192e-05;770;0,9974025974025974;-0.260416666666674;8,020833333333334;True
